course_name,sub_clo_code,rank,job_id,job_title,job_company,job_source,cross_encoder_score
Algoritma dan Pemrograman,CLO 1-SubCLO02,1,li_4419568698,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0088
Algoritma dan Pemrograman,CLO 1-SubCLO02,2,li_4419575653,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0088
Algoritma dan Pemrograman,CLO 1-SubCLO02,3,li_4419558780,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0088
Algoritma dan Pemrograman,CLO 1-SubCLO02,4,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0088
Algoritma dan Pemrograman,CLO 1-SubCLO02,5,li_4419576589,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.0088
Algoritma dan Pemrograman,CLO 1-SubCLO03,1,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-3.7778
Algoritma dan Pemrograman,CLO 1-SubCLO03,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.3198
Algoritma dan Pemrograman,CLO 1-SubCLO03,3,li_4403509120,Software Engineer,KIHOMAC,linkedin,-5.5571
Algoritma dan Pemrograman,CLO 1-SubCLO03,4,li_4424958127,Product Designer,Plot,linkedin,-5.5878
Algoritma dan Pemrograman,CLO 1-SubCLO03,5,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-5.7772
Algoritma dan Pemrograman,CLO 1-SubCLO04,1,li_4428972054,User Experience Analyst,Auto-Owners Insurance,linkedin,-2.6197
Algoritma dan Pemrograman,CLO 1-SubCLO04,2,li_4418681963,Product Designer,SimpliGov,linkedin,-4.3533
Algoritma dan Pemrograman,CLO 1-SubCLO04,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-4.5308
Algoritma dan Pemrograman,CLO 1-SubCLO04,4,li_4411650169,"Software Engineer, Trust",Notion,linkedin,-4.6097
Algoritma dan Pemrograman,CLO 1-SubCLO04,5,li_4411637470,"Software Engineer, Trust",Notion,linkedin,-4.6097
Algoritma dan Pemrograman,CLO 1-SubCLO05,1,gd_1010070797503,AI Resident - Learning From Videos (LFV),Toyota Research Institute,glassdoor,-2.6011
Algoritma dan Pemrograman,CLO 1-SubCLO05,2,li_4424958127,Product Designer,Plot,linkedin,-4.7984
Algoritma dan Pemrograman,CLO 1-SubCLO05,3,li_3907138810,Full-stack Engineer,Speak,linkedin,-5.0152
Algoritma dan Pemrograman,CLO 1-SubCLO05,4,li_4434088291,Software Engineer,C1,linkedin,-5.0616
Algoritma dan Pemrograman,CLO 1-SubCLO05,5,li_4434073696,Software Engineer,C1,linkedin,-5.0616
Algoritma dan Pemrograman,CLO 1-SubCLO06,1,li_4429569313,Full Stack Software Engineer,Treeswift,linkedin,-4.9151
Algoritma dan Pemrograman,CLO 1-SubCLO06,2,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-5.167
Algoritma dan Pemrograman,CLO 1-SubCLO06,3,li_4418681963,Product Designer,SimpliGov,linkedin,-5.289
Algoritma dan Pemrograman,CLO 1-SubCLO06,4,li_3907138810,Full-stack Engineer,Speak,linkedin,-5.3511
Algoritma dan Pemrograman,CLO 1-SubCLO06,5,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-6.2422
Algoritma dan Pemrograman,CLO 1-SubCLO07,1,gd_1010070797503,AI Resident - Learning From Videos (LFV),Toyota Research Institute,glassdoor,-2.7678
Algoritma dan Pemrograman,CLO 1-SubCLO07,2,li_4419568698,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.6231
Algoritma dan Pemrograman,CLO 1-SubCLO07,3,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.6231
Algoritma dan Pemrograman,CLO 1-SubCLO07,4,li_4419575653,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.6231
Algoritma dan Pemrograman,CLO 1-SubCLO07,5,li_4419576589,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.6231
Algoritma dan Pemrograman,CLO 1-SubCLO08,1,gd_1010070797503,AI Resident - Learning From Videos (LFV),Toyota Research Institute,glassdoor,-1.8025
Algoritma dan Pemrograman,CLO 1-SubCLO08,2,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-1.9047
Algoritma dan Pemrograman,CLO 1-SubCLO08,3,li_4382545707,Backend Engineer,Made Card,linkedin,-3.171
Algoritma dan Pemrograman,CLO 1-SubCLO08,4,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.4836
Algoritma dan Pemrograman,CLO 1-SubCLO08,5,li_4419558780,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.4836
Algoritma dan Pemrograman,CLO 1-SubCLO09,1,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.089
Algoritma dan Pemrograman,CLO 1-SubCLO09,2,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-6.0956
Algoritma dan Pemrograman,CLO 1-SubCLO09,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-6.8063
Algoritma dan Pemrograman,CLO 1-SubCLO09,4,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.8087
Algoritma dan Pemrograman,CLO 1-SubCLO09,5,gd_1010109391172,AI Tutor - Tagalog,x.ai,glassdoor,-7.1395
Algoritma dan Pemrograman,CLO 1-SubCLO10,1,li_4418681963,Product Designer,SimpliGov,linkedin,-2.8938
Algoritma dan Pemrograman,CLO 1-SubCLO10,2,li_4429955515,Product Designer,Conduct,linkedin,-3.5043
Algoritma dan Pemrograman,CLO 1-SubCLO10,3,li_4419575653,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.9479
Algoritma dan Pemrograman,CLO 1-SubCLO10,4,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.9479
Algoritma dan Pemrograman,CLO 1-SubCLO10,5,li_4419558780,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-3.9479
Algoritma dan Pemrograman,CLO 1-SubCLO11,1,li_4423971143,Software Engineer,Applied Intuition,linkedin,-3.1837
Algoritma dan Pemrograman,CLO 1-SubCLO11,2,li_4423961732,Software Engineer,Applied Intuition,linkedin,-3.1837
Algoritma dan Pemrograman,CLO 1-SubCLO11,3,li_4318503546,Product Designer,"AGI, Inc.",linkedin,-4.5942
Algoritma dan Pemrograman,CLO 1-SubCLO11,4,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-4.5959
Algoritma dan Pemrograman,CLO 1-SubCLO11,5,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.7571
Algoritma dan Pemrograman,CLO 1-SubCLO12,1,li_4426990013,Algorithm Engineer,Origin AI,linkedin,-3.5366
Algoritma dan Pemrograman,CLO 1-SubCLO12,2,li_4423961732,Software Engineer,Applied Intuition,linkedin,-3.9616
Algoritma dan Pemrograman,CLO 1-SubCLO12,3,li_4423971143,Software Engineer,Applied Intuition,linkedin,-3.9616
Algoritma dan Pemrograman,CLO 1-SubCLO12,4,li_4416410580,"Backend Engineer, Agents",Hebbia,linkedin,-5.4635
Algoritma dan Pemrograman,CLO 1-SubCLO12,5,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-5.5144
Algoritma dan Pemrograman,CLO 1-SubCLO13,1,li_4419568698,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.5468
Algoritma dan Pemrograman,CLO 1-SubCLO13,2,li_4419575653,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.5468
Algoritma dan Pemrograman,CLO 1-SubCLO13,3,li_4419576589,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.5468
Algoritma dan Pemrograman,CLO 1-SubCLO13,4,li_4419576591,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.5468
Algoritma dan Pemrograman,CLO 1-SubCLO13,5,li_4419558780,"Software Engineer (Backend), Content Foundations","Scribd, Inc.",linkedin,-4.5468
Algoritma dan Pemrograman,CLO 2-SubCLO01,1,li_4424279487,Algorithm Engineer,BLACKHILL POWER SYSTEM LLC,linkedin,-0.805
Algoritma dan Pemrograman,CLO 2-SubCLO01,2,gd_1010178684905,Machine Learning Algorithm Consultant,PURE DIAGNOSTICS LLC,glassdoor,-2.0683
Algoritma dan Pemrograman,CLO 2-SubCLO01,3,li_4426990013,Algorithm Engineer,Origin AI,linkedin,-2.3949
Algoritma dan Pemrograman,CLO 2-SubCLO01,4,li_4418681963,Product Designer,SimpliGov,linkedin,-3.4773
Algoritma dan Pemrograman,CLO 2-SubCLO01,5,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-5.3862
Algoritma dan Pemrograman,CLO 3-SubCLO01,1,li_4423961732,Software Engineer,Applied Intuition,linkedin,-2.1165
Algoritma dan Pemrograman,CLO 3-SubCLO01,2,li_4423971143,Software Engineer,Applied Intuition,linkedin,-2.1165
Algoritma dan Pemrograman,CLO 3-SubCLO01,3,li_4426990013,Algorithm Engineer,Origin AI,linkedin,-3.2532
Algoritma dan Pemrograman,CLO 3-SubCLO01,4,li_4418681963,Product Designer,SimpliGov,linkedin,-3.7678
Algoritma dan Pemrograman,CLO 3-SubCLO01,5,li_4394312789,Applied AI Engineer,Luminai,linkedin,-4.1354
Algoritma dan Pemrograman,CLO-02,1,li_3815119724,Software,Bay Mortgage Services,linkedin,0.1877
Algoritma dan Pemrograman,CLO-02,2,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-2.1888
Algoritma dan Pemrograman,CLO-02,3,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-2.311
Algoritma dan Pemrograman,CLO-02,4,li_4431506499,Software Developer,MarathonSoft LLC,linkedin,-2.7364
Algoritma dan Pemrograman,CLO-02,5,li_4434220495,Software Developer,Brilliant Infotech Inc.,linkedin,-4.2427
Algoritma dan Pemrograman,CLO-04,1,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-1.0599
Algoritma dan Pemrograman,CLO-04,2,li_4435815437,Data Analyst (Data Management),UNCOMN,linkedin,-1.7198
Algoritma dan Pemrograman,CLO-04,3,li_4427645315,"IT Data Analyst | SQL, Power BI & Business Intelligence","Hillyard, Inc.",linkedin,-2.0861
Algoritma dan Pemrograman,CLO-04,4,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-2.8773
Algoritma dan Pemrograman,CLO-04,5,li_4427112925,Data Analyst,Beyond Feedback,linkedin,-3.8717
Algoritma dan Pemrograman,CLO-08,1,gd_1010181109261,Informaticist 2,CenterWell Senior Primary Care,glassdoor,-3.6004
Algoritma dan Pemrograman,CLO-08,2,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.9883
Algoritma dan Pemrograman,CLO-08,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-6.3438
Algoritma dan Pemrograman,CLO-08,4,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.5963
Algoritma dan Pemrograman,CLO-08,5,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.6188
Analisis dan Perancangan Sistem Informasi,CLO 1,1,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-1.6537
Analisis dan Perancangan Sistem Informasi,CLO 1,2,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-1.8517
Analisis dan Perancangan Sistem Informasi,CLO 1,3,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-2.292
Analisis dan Perancangan Sistem Informasi,CLO 1,4,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.1044
Analisis dan Perancangan Sistem Informasi,CLO 1,5,li_4430289828,Software Engineer II,Arcfield,linkedin,-4.0722
Analisis dan Perancangan Sistem Informasi,CLO 1-SUBCLO-01,1,gd_1010085437885,Student Researcher (Vision Foundation Model - Seed) - 2027 Start (BS/MS),"Beijing Bytedance Technology Co., Ltd",glassdoor,-4.0089
Analisis dan Perancangan Sistem Informasi,CLO 1-SUBCLO-01,2,gd_1010070797503,AI Resident - Learning From Videos (LFV),Toyota Research Institute,glassdoor,-4.2167
Analisis dan Perancangan Sistem Informasi,CLO 1-SUBCLO-01,3,li_4394940895,Product Designer,Luminai,linkedin,-4.9284
Analisis dan Perancangan Sistem Informasi,CLO 1-SUBCLO-01,4,li_4380306932,Product Designer,Luminai,linkedin,-4.9284
Analisis dan Perancangan Sistem Informasi,CLO 1-SUBCLO-01,5,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-5.194
Analisis dan Perancangan Sistem Informasi,CLO 2-SUBCLO-02,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.0639
Analisis dan Perancangan Sistem Informasi,CLO 2-SUBCLO-02,2,gd_1010085437885,Student Researcher (Vision Foundation Model - Seed) - 2027 Start (BS/MS),"Beijing Bytedance Technology Co., Ltd",glassdoor,-3.1783
Analisis dan Perancangan Sistem Informasi,CLO 2-SUBCLO-02,3,gd_1010162931103,Graduate Student Assistant - Substance and Addiction Prevention - Remote,"University Enterprises, Inc.",glassdoor,-4.3956
Analisis dan Perancangan Sistem Informasi,CLO 2-SUBCLO-02,4,gd_1010184212006,"SME Grader, AI and Software Engineering (Contract Position)",Pedago LLC,glassdoor,-4.4385
Analisis dan Perancangan Sistem Informasi,CLO 2-SUBCLO-02,5,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-4.9397
Analisis dan Perancangan Sistem Informasi,CLO 3-SUBCLO-03,1,gd_1010179149389,Student Worker 3,UCLA Health System,glassdoor,-3.1962
Analisis dan Perancangan Sistem Informasi,CLO 3-SUBCLO-03,2,gd_1010160676303,Math Tutor,Lemonae,glassdoor,-3.2447
Analisis dan Perancangan Sistem Informasi,CLO 3-SUBCLO-03,3,gd_1010162931103,Graduate Student Assistant - Substance and Addiction Prevention - Remote,"University Enterprises, Inc.",glassdoor,-3.4608
Analisis dan Perancangan Sistem Informasi,CLO 3-SUBCLO-03,4,gd_1010138700401,Seasonal Customer Support Representative,Great Minds PBC,glassdoor,-4.1278
Analisis dan Perancangan Sistem Informasi,CLO 3-SUBCLO-03,5,gd_1010184212006,"SME Grader, AI and Software Engineering (Contract Position)",Pedago LLC,glassdoor,-4.1385
Analisis dan Perancangan Sistem Informasi,CLO 4-SUBCLO-04,1,gd_1010147189647,AI Math Content Creator,Texas Sports Academy,glassdoor,-1.2004
Analisis dan Perancangan Sistem Informasi,CLO 4-SUBCLO-04,2,gd_1010085437885,Student Researcher (Vision Foundation Model - Seed) - 2027 Start (BS/MS),"Beijing Bytedance Technology Co., Ltd",glassdoor,-2.1084
Analisis dan Perancangan Sistem Informasi,CLO 4-SUBCLO-04,3,gd_1010070797503,AI Resident - Learning From Videos (LFV),Toyota Research Institute,glassdoor,-2.6602
Analisis dan Perancangan Sistem Informasi,CLO 4-SUBCLO-04,4,gd_1010184212006,"SME Grader, AI and Software Engineering (Contract Position)",Pedago LLC,glassdoor,-2.7516
Analisis dan Perancangan Sistem Informasi,CLO 4-SUBCLO-04,5,gd_1010155381116,Manufacturing Specialist - Freelance AI Trainer Project,Ameridial,glassdoor,-4.129
Analisis dan Perancangan Sistem Informasi,CLO-01,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.4596
Analisis dan Perancangan Sistem Informasi,CLO-01,2,li_4375868798,Data Analyst,Clay,linkedin,-3.6417
Analisis dan Perancangan Sistem Informasi,CLO-01,3,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-4.3543
Analisis dan Perancangan Sistem Informasi,CLO-01,4,li_4338267967,"Software Engineer, Backend",Clay,linkedin,-4.5899
Analisis dan Perancangan Sistem Informasi,CLO-01,5,li_4385647711,"Software Engineer, Developer Experience (AI)",Clay,linkedin,-4.6574
Analisis dan Perancangan Sistem Informasi,CLO-02,1,gd_1010186624181,Shift Lead,Kooth PLC,glassdoor,-5.7571
Analisis dan Perancangan Sistem Informasi,CLO-02,2,li_4338267967,"Software Engineer, Backend",Clay,linkedin,-5.7575
Analisis dan Perancangan Sistem Informasi,CLO-02,3,li_4339359236,"Software Engineer, Backend",Clay,linkedin,-5.7575
Analisis dan Perancangan Sistem Informasi,CLO-02,4,li_4323760824,"Software Engineer, Backend",Clay,linkedin,-5.7807
Analisis dan Perancangan Sistem Informasi,CLO-02,5,li_4324030480,"Software Engineer, Full Stack",Clay,linkedin,-5.7962
Analisis dan Perancangan Sistem Informasi,CLO-03,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.3462
Analisis dan Perancangan Sistem Informasi,CLO-03,2,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-4.8613
Analisis dan Perancangan Sistem Informasi,CLO-03,3,li_4338267967,"Software Engineer, Backend",Clay,linkedin,-5.358
Analisis dan Perancangan Sistem Informasi,CLO-03,4,li_4339359236,"Software Engineer, Backend",Clay,linkedin,-5.358
Analisis dan Perancangan Sistem Informasi,CLO-03,5,li_4385647711,"Software Engineer, Developer Experience (AI)",Clay,linkedin,-5.4739
Analisis dan Perancangan Sistem Informasi,CLO-04,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.0828
Analisis dan Perancangan Sistem Informasi,CLO-04,2,li_4431796477,Full Stack Developer,GliaCell Technologies,linkedin,-4.332
Analisis dan Perancangan Sistem Informasi,CLO-04,3,li_4363726700,Software Engineer,Oso,linkedin,-5.1193
Analisis dan Perancangan Sistem Informasi,CLO-04,4,li_4339359236,"Software Engineer, Backend",Clay,linkedin,-5.1482
Analisis dan Perancangan Sistem Informasi,CLO-04,5,li_4338267967,"Software Engineer, Backend",Clay,linkedin,-5.1482
Arsitektur Enterprise,CLO 1-SubCLO01,1,li_4427749735,"Analyst, Enterprise Data",McLeod Software,linkedin,1.7297
Arsitektur Enterprise,CLO 1-SubCLO01,2,li_4418860602,Business Analyst,Tata Consultancy Services,linkedin,1.2972
Arsitektur Enterprise,CLO 1-SubCLO01,3,li_4415682876,Business Analyst,Tata Consultancy Services,linkedin,1.2972
Arsitektur Enterprise,CLO 1-SubCLO01,4,li_4436152639,"Enterprise Data & Analytics Analyst, Platform Engineering",First Hawaiian Bank,linkedin,-0.465
Arsitektur Enterprise,CLO 1-SubCLO01,5,li_3815119724,Software,Bay Mortgage Services,linkedin,-0.6779
Arsitektur Enterprise,CLO 2-SubCLO02,1,li_4417234418,Software Engineer,"Koch Ag & Energy Solutions, LLC",linkedin,0.7682
Arsitektur Enterprise,CLO 2-SubCLO02,2,li_4411775754,Analytics Engineer,Koch,linkedin,-1.4534
Arsitektur Enterprise,CLO 2-SubCLO02,3,li_4363726700,Software Engineer,Oso,linkedin,-2.5995
Arsitektur Enterprise,CLO 2-SubCLO02,4,li_4318518203,Applied AI Engineer,Zania,linkedin,-2.6205
Arsitektur Enterprise,CLO 2-SubCLO02,5,li_4325154188,Software Engineer (Remote),Keye (YC F24),linkedin,-3.6432
Arsitektur Enterprise,CLO 3-SubCLO03,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-2.1074
Arsitektur Enterprise,CLO 3-SubCLO03,2,li_4412928692,Software Engineer 2,"Burke Porter, an Ascential Technologies Brand",linkedin,-3.3449
Arsitektur Enterprise,CLO 3-SubCLO03,3,li_4325154188,Software Engineer (Remote),Keye (YC F24),linkedin,-4.2024
Arsitektur Enterprise,CLO 3-SubCLO03,4,li_4432900614,Software Engineer,Millennium Software Inc,linkedin,-5.0102
Arsitektur Enterprise,CLO 3-SubCLO03,5,li_4427730735,UI Frontend Developer,Unissant,linkedin,-5.2041
Arsitektur Enterprise,CLO 3-SubCLO03,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-2.1399
Arsitektur Enterprise,CLO 3-SubCLO03,2,li_4412928692,Software Engineer 2,"Burke Porter, an Ascential Technologies Brand",linkedin,-3.3263
Arsitektur Enterprise,CLO 3-SubCLO03,3,li_4325154188,Software Engineer (Remote),Keye (YC F24),linkedin,-4.3163
Arsitektur Enterprise,CLO 3-SubCLO03,4,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-4.7041
Arsitektur Enterprise,CLO 3-SubCLO03,5,li_4432900614,Software Engineer,Millennium Software Inc,linkedin,-4.9346
Arsitektur Enterprise,CLO 3-SubCLO04,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-0.2201
Arsitektur Enterprise,CLO 3-SubCLO04,2,li_4419895399,Software Engineer,Kratos Defense and Security Solutions,linkedin,-2.2384
Arsitektur Enterprise,CLO 3-SubCLO04,3,li_4428474361,Product Designer,Quantifind,linkedin,-2.2582
Arsitektur Enterprise,CLO 3-SubCLO04,4,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.3891
Arsitektur Enterprise,CLO 3-SubCLO04,5,li_4412928692,Software Engineer 2,"Burke Porter, an Ascential Technologies Brand",linkedin,-3.2644
Arsitektur Enterprise,CLO-05,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-1.5286
Arsitektur Enterprise,CLO-05,2,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.4282
Arsitektur Enterprise,CLO-05,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-2.8559
Arsitektur Enterprise,CLO-05,4,li_4431574304,"(USA) Senior, Software Engineer",Walmart,linkedin,-4.2696
Arsitektur Enterprise,CLO-05,5,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.6169
Arsitektur Enterprise,CLO-05,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-0.7611
Arsitektur Enterprise,CLO-05,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-2.6719
Arsitektur Enterprise,CLO-05,3,li_4428057087,Software Engineer | API,DeepL,linkedin,-3.3649
Arsitektur Enterprise,CLO-05,4,li_4405158984,Dаtа Sсіеntіѕt (Remote),Progressive Leasing,linkedin,-4.0781
Arsitektur Enterprise,CLO-05,5,li_4415704910,Full-Stack Software Engineer,GovWell,linkedin,-4.1459
Arsitektur Enterprise,CLO-06,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-1.5255
Arsitektur Enterprise,CLO-06,2,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-4.3101
Arsitektur Enterprise,CLO-06,3,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-4.5713
Arsitektur Enterprise,CLO-06,4,li_4363726700,Software Engineer,Oso,linkedin,-4.8379
Arsitektur Enterprise,CLO-06,5,li_4406796300,Software Engineer,Anicca Data Science Solutions,linkedin,-4.8871
Data Warehouse dan Business Intelligence,CLO-01,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-0.9257
Data Warehouse dan Business Intelligence,CLO-01,2,li_4409712930,Data Analyst,WENCOR,linkedin,-2.3618
Data Warehouse dan Business Intelligence,CLO-01,3,li_4410777669,Data Analyst,HEICO,linkedin,-2.3618
Data Warehouse dan Business Intelligence,CLO-01,4,li_4431449969,Data Analyst,Equifax,linkedin,-2.3874
Data Warehouse dan Business Intelligence,CLO-01,5,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-2.4575
Data Warehouse dan Business Intelligence,CLO-01,1,li_4404995783,"Data Scientist, New Grad",SentiLink,linkedin,-1.8585
Data Warehouse dan Business Intelligence,CLO-01,2,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.0053
Data Warehouse dan Business Intelligence,CLO-01,3,li_4435439591,Data Analyst,DBD International,linkedin,-4.7779
Data Warehouse dan Business Intelligence,CLO-01,4,li_4431128682,UI Designer,Collate,linkedin,-5.012
Data Warehouse dan Business Intelligence,CLO-01,5,li_4435252523,Data Analyst,ShrinQ Consulting Group Inc,linkedin,-5.678
Data Warehouse dan Business Intelligence,CLO-02,1,li_3815119724,Software,Bay Mortgage Services,linkedin,0.1877
Data Warehouse dan Business Intelligence,CLO-02,2,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-2.1888
Data Warehouse dan Business Intelligence,CLO-02,3,li_4431330775,Software Developer,Arvin Acme Technologies Inc,linkedin,-2.311
Data Warehouse dan Business Intelligence,CLO-02,4,li_4431506499,Software Developer,MarathonSoft LLC,linkedin,-2.7364
Data Warehouse dan Business Intelligence,CLO-02,5,li_4434220495,Software Developer,Brilliant Infotech Inc.,linkedin,-4.2427
Data Warehouse dan Business Intelligence,CLO-05,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-1.5286
Data Warehouse dan Business Intelligence,CLO-05,2,li_4380008807,Software Engineer II (Maritime),Torch.AI,linkedin,-2.4282
Data Warehouse dan Business Intelligence,CLO-05,3,gd_1009846201389,AI Researcher,"AGI, Inc.",glassdoor,-2.8559
Data Warehouse dan Business Intelligence,CLO-05,4,li_4431574304,"(USA) Senior, Software Engineer",Walmart,linkedin,-4.2696
Data Warehouse dan Business Intelligence,CLO-05,5,li_3815119724,Software,Bay Mortgage Services,linkedin,-4.6169
Data Warehouse dan Business Intelligence,CLO-08,1,gd_1010181109261,Informaticist 2,CenterWell Senior Primary Care,glassdoor,-3.6004
Data Warehouse dan Business Intelligence,CLO-08,2,li_4327166527,Computer Scientist - Mid,"Bluehawk LLC, Intelligence Services",linkedin,-3.9883
Data Warehouse dan Business Intelligence,CLO-08,3,li_4426669408,Software Developer,Zekiah Technologies,linkedin,-6.3438
Data Warehouse dan Business Intelligence,CLO-08,4,li_4415952925,Computer Programmer (On-Site),CSSI,linkedin,-6.5963
Data Warehouse dan Business Intelligence,CLO-08,5,li_4434016802,Back End Developer,Cooler Master USA,linkedin,-6.6188
Integrasi Aplikasi Enterprise,CLO 1-01,1,li_4411864449,ES Application Developer II,University of Houston,linkedin,0.5297
Integrasi Aplikasi Enterprise,CLO 1-01,2,li_4414933290,Application Developer II,Aqua,linkedin,-2.042
Integrasi Aplikasi Enterprise,CLO 1-01,3,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-3.3939
Integrasi Aplikasi Enterprise,CLO 1-01,4,li_4434073696,Software Engineer,C1,linkedin,-3.4843
Integrasi Aplikasi Enterprise,CLO 1-01,5,li_4434088291,Software Engineer,C1,linkedin,-3.4843
Integrasi Aplikasi Enterprise,CLO 2-02,1,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-0.9373
Integrasi Aplikasi Enterprise,CLO 2-02,2,li_4410227455,Platform Engineer,Sea12,linkedin,-2.5221
Integrasi Aplikasi Enterprise,CLO 2-02,3,li_4403636853,Software Engineer,Autoliv,linkedin,-3.3259
Integrasi Aplikasi Enterprise,CLO 2-02,4,li_4431574304,"(USA) Senior, Software Engineer",Walmart,linkedin,-3.4662
Integrasi Aplikasi Enterprise,CLO 2-02,5,li_4434073696,Software Engineer,C1,linkedin,-3.868
Integrasi Aplikasi Enterprise,CLO 2-03,1,li_4417234418,Software Engineer,"Koch Ag & Energy Solutions, LLC",linkedin,2.8563
Integrasi Aplikasi Enterprise,CLO 2-03,2,li_4411864449,ES Application Developer II,University of Houston,linkedin,-1.7872
Integrasi Aplikasi Enterprise,CLO 2-03,3,li_4405260780,Machine Learning (ML) Engineer,Vectara,linkedin,-1.971
Integrasi Aplikasi Enterprise,CLO 2-03,4,li_4372153003,Applied ML Engineer,Kognitos,linkedin,-2.9169
Integrasi Aplikasi Enterprise,CLO 2-03,5,li_4426390973,Application Developer II,Cass Information Systems,linkedin,-3.9366
Integrasi Aplikasi Enterprise,CLO-03,1,li_3815119724,Software,Bay Mortgage Services,linkedin,-3.7757
Integrasi Aplikasi Enterprise,CLO-03,2,li_4258382945,"Software Engineer, Backend",Glean,linkedin,-4.8688
